Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2023-05-30,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/4ja1gn,4.5,Yes,"blu-ray, in the dorm, w/ claire s, w/ izzy, w/ jadyn, w/ shelby",2023-05-29
2023-05-31,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4jqzW5,4,,"amc river east 21, early screener, w/ jadyn, w/ alek, w/ dylan, w/ ashar",2023-05-30
2023-06-01,The Act of Killing,2012,https://boxd.it/4jB3NH,,,"in class, w/ peter",2023-05-31
2023-06-01,Bama Rush,2023,https://boxd.it/4jE3yj,2,,"hbo max (courtesy of friends), in the dorm",2023-05-31
2023-06-02,Pitch Perfect,2012,https://boxd.it/4jV1Db,3.5,,"netflix, in the dorm, w/ carmen, w/ jadyn",2023-06-01
2023-06-02,The General,1926,https://boxd.it/4jWNiR,4,,"criterion channel, in the dorm",2023-06-02
2023-06-04,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4kveXF,4.5,Yes,"regal webster place, w/ jadyn, w/ izzy, w/ claire s",2023-06-03
2023-06-06,The Flash,2023,https://boxd.it/4l5Pqv,1.5,,"amc newcity 14, early screener, w/ jadyn, w/ claire s, w/ izzy",2023-06-05
2023-06-10,Jubilee,1978,https://boxd.it/4m6wp5,3.5,,"criterion channel, pride month '23, at home",2023-06-09
2023-06-11,Blue Velvet,1986,https://boxd.it/4ml8mr,4,Yes,"criterion blu-ray, at home",2023-06-10
2023-06-12,Monty Python and the Holy Grail,1975,https://boxd.it/4mzK1z,4.5,Yes,"netflix, w/ dad, w/ mom, w/ quinn, at home",2023-06-11
2023-06-13,Wild Things,1998,https://boxd.it/4mYIhP,2,,"music box theater, 35mm, me time!, pride month '23",2023-06-12
2023-06-15,Bringing Up Baby,1938,https://boxd.it/4nnZx1,3.5,,"criterion channel, at home",2023-06-14
2023-06-15,Kiki's Delivery Service,1989,https://boxd.it/4nsDo7,4.5,,"amc naperville 16, ghibli fest, w/ quinn",2023-06-14
2023-06-15,American Graffiti,1973,https://boxd.it/4nuxjT,4.5,Yes,"netflix, virtual watch party, w/ izzy, at home",2023-06-14
2023-06-16,Desert Hearts,1985,https://boxd.it/4nLErp,4,,"criterion channel, pride month '23, at home",2023-06-15
2023-06-17,Bumblebee,2018,https://boxd.it/4nWEpP,3,Yes,"paramount+, w/ dad, w/ mom, w/ quinn, at home",2023-06-16
2023-06-17,"Monsters, Inc.",2001,https://boxd.it/4nZRmP,4,Yes,"disney+, w/ dad, w/ mom, cried or teared up, at home",2023-06-16
2023-06-18,Elemental,2023,https://boxd.it/4ojJo9,3,,"amc naperville 16, 3d, w/ cam",2023-06-17
2023-06-19,Transformers: Rise of the Beasts,2023,https://boxd.it/4oxdm9,3,,"amc naperville 16, 3d, w/ dad, w/ mom, w/ quinn",2023-06-18
2023-06-22,Bottle Rocket,1996,https://boxd.it/4ptgEB,3.5,,"hulu, virtual watch party, w/ izzy, at home",2023-06-21
2023-06-23,Mission: Impossible,1996,https://boxd.it/4pBgS5,3.5,,"paramount+, w/ dad, at home",2023-06-22
2023-06-24,Past Lives,2023,https://boxd.it/4q09Mf,5,Yes,"amc oakbrook center 12, w/ mom, w/ dad, w/ quinn, cried or teared up",2023-06-23
2023-06-25,Asteroid City,2023,https://boxd.it/4qfpWP,3,,"regal city north, w/ hazel",2023-06-24
2023-06-26,Black Mirror: Be Right Back,2013,https://boxd.it/4qGUTh,4,,"netflix, at home",2023-06-26
2023-06-27,Raiders of the Lost Ark,1981,https://boxd.it/4qOUrX,4,Yes,"dvd, w/ dad, w/ mom, w/ quinn, at home",2023-06-26
2023-06-28,Indiana Jones and the Temple of Doom,1984,https://boxd.it/4r4zD1,3,Yes,"dvd, w/ dad, w/ quinn, at home",2023-06-27
2023-06-28,Talk to Me,2022,https://boxd.it/4rbQkz,4,,"amc river east 21, w/ hazel, early screener",2023-06-27
2023-06-29,Indiana Jones and the Last Crusade,1989,https://boxd.it/4rssbn,4.5,Yes,"paramount+, w/ dad, w/ mom, at home",2023-06-28
2023-06-30,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/4rEPvf,3,Yes,"paramount+, w/ dad, at home",2023-06-29
2023-06-30,Stranger Than Paradise,1984,https://boxd.it/4rL3Wh,3.5,,"criterion channel, w/ dad, w/ mom, at home",2023-06-29
2023-07-01,Face/Off,1997,https://boxd.it/4rUnEb,,,"saw this under shitty conditions so no review or rating until rewatch, w/ dad, w/ mom, dvd rental, library, at home",2023-06-30
2023-07-01,Hard Boiled,1992,https://boxd.it/4s0rEL,4,,"amazon prime, w/ cam, at a friend's place",2023-06-30
2023-07-02,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/4scAFR,2.5,,"amc naperville 16, w/ dad, w/ mom, w/ quinn",2023-07-01
2023-07-03,Mission: Impossible II,2000,https://boxd.it/4sGbzf,3,,"paramount+, w/ dad, w/ mom, at home",2023-07-02
2023-07-04,Mission: Impossible III,2006,https://boxd.it/4t1gdP,3,,"paramount+, w/ dad, w/ mom, at home",2023-07-03
2023-07-06,Happy Together,1997,https://boxd.it/4tAyjB,,Yes,"criterion channel, at home",2023-07-05
2023-07-09,Dark Star,1974,https://boxd.it/4ugvzF,3,,"criterion channel, car dvd / on a roadtrip",2023-07-08
2023-07-09,24 Days,2014,https://boxd.it/4unyDJ,4,,"hoopla, car dvd / on a roadtrip",2023-07-08
2023-07-10,Barbarian,2022,https://boxd.it/4uyfAt,3.5,Yes,"on tv, in a hotel, w/ dad",2023-07-08
2023-07-12,Nausicaä of the Valley of the Wind,1984,https://boxd.it/4voXjF,3.5,,"regal interquest, w/ dad, w/ mom, w/ quinn, ghibli fest, on vacation, colorado",2023-07-11
2023-07-13,Night at the Museum: Secret of the Tomb,2014,https://boxd.it/4vwtrl,3,Yes,"on tv, in a hotel, w/ dad, w/ quinn, on vacation, colorado",2023-07-12
2023-07-13,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/4vxyhH,3.5,Yes,"paramount+, in a hotel, w/ dad, w/ mom, w/ quinn, on vacation, colorado",2023-07-12
2023-07-13,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/4vCJBj,3.5,,"cinemark tinseltown co springs, w/ dad, w/ mom, w/ quinn, w/ grandparents, w/ uncle mark, w/ nathan, on vacation, colorado",2023-07-12
2023-07-14,Stagecoach,1939,https://boxd.it/4vW0yJ,4,,"amazon prime, w/ dad, w/ mom, w/ quinn, w/ grandparents, on vacation, colorado",2023-07-13
2023-07-17,Berlin: Symphony of a Great City,1927,https://boxd.it/4wIGHp,4,,"youtube, car dvd / on a roadtrip",2023-07-16
2023-07-19,Oppenheimer,2023,https://boxd.it/4xyctL,4,,"amc river east 21, early screener, w/ hazel, 70mm",2023-07-18
2023-07-20,Barbie,2023,https://boxd.it/4xQI8B,4,,"charlestowne 18, w/ dad, w/ mom, w/ quinn, early screener",2023-07-19
2023-07-21,Moonlight,2016,https://boxd.it/4ycZr5,5,Yes,"blu-ray, w/ dad, w/ mom, cried or teared up, at home",2023-07-20
2023-07-22,Oppenheimer,2023,https://boxd.it/4yCxXz,4,Yes,"amc naperville 16, w/ dad, w/ mom, w/ quinn, imax",2023-07-21
2023-07-24,The Only Son,1936,https://boxd.it/4zknuv,3.5,,"criterion channel, w/ quinn, at home",2023-07-23
2023-07-25,Gran Turismo,2023,https://boxd.it/4A3igt,3,,"regal bolingbrook, early screener, w/ dad, w/ mom, w/ quinn",2023-07-24
2023-07-27,Prisoners,2013,https://boxd.it/4AOoKX,4,,"w/ cam, at a friend's place",2023-07-26
2023-07-28,Runner,2022,https://boxd.it/4B8Dhr,3.5,,"virtual cinema, at home",2023-07-27
2023-07-28,Circus Maximus,2023,https://boxd.it/4BdS1X,4,,"amc crestwood 18, me time!",2023-07-27
2023-07-31,Heathers,1989,https://boxd.it/4CjyeN,4,,"amc naperville 16, w/ dad, w/ mom, w/ quinn",2023-07-30
2023-08-01,New Chapter,2023,https://boxd.it/4CJeHR,,,,2023-07-31
2023-08-02,The 'Burbs,1989,https://boxd.it/4CV6DV,4,,"peacock, w/ dad, w/ mom, at home",2023-07-31
2023-08-02,Landscape in the Mist,1988,https://boxd.it/4D0dDj,4,,"internet archive, at home",2023-08-01
2023-08-03,Teenage Mutant Ninja Turtles,1990,https://boxd.it/4DncQH,3,Yes,"paramount+, w/ dad, at home",2023-08-02
2023-08-05,Columbus,2017,https://boxd.it/4DZEtH,,Yes,"youtube, cried or teared up, at home",2023-08-04
2023-08-07,Theater Camp,2023,https://boxd.it/4EFZ0v,4,,"cinemark tinseltown north aurora, w/ dad, w/ mom, w/ quinn",2023-08-05
2023-08-08,Shortcomings,2023,https://boxd.it/4Fa5Zz,4,,"amc fitchburg 18, w/ kaitlyn",2023-08-07
2023-08-09,Lola,1961,https://boxd.it/4FpSrh,,,"criterion channel, w/ dad, at home",2023-08-08
2023-08-09,The Umbrellas of Cherbourg,1964,https://boxd.it/4FtYzJ,,Yes,"music box theater, w/ dad",2023-08-08
2023-08-13,Teenage Mutant Ninja Turtles,2014,https://boxd.it/4GANbz,1.5,Yes,"paramount+, at home",2023-08-12
2023-08-13,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,https://boxd.it/4GI05N,4,,"cinemark cantera, w/ aaliyah, w/ kelly",2023-08-12
2023-08-15,Wild Style,1982,https://boxd.it/4HjRkF,3.5,,"criterion channel, w/ dad, at home",2023-08-14
2023-08-15,10 Things I Hate About You,1999,https://boxd.it/4Hp5Ep,3.5,,"dvd rental, library, w/ dad, w/ quinn, at home",2023-08-14
2023-08-17,From Dusk Till Dawn,1996,https://boxd.it/4HWv8F,4,,"virtual watch party, w/ izzy, hbo max (courtesy of friends), at home",2023-08-16
2023-08-17,Oldboy,2003,https://boxd.it/4I3kEf,4.5,Yes,"amc dine-in yorktown 18, w/ hazel",2023-08-16
2023-08-19,The Craft,1996,https://boxd.it/4IuEvh,4,,"dvd rental, library, w/ dad, at home",2023-08-18
2023-08-19,Mission: Impossible – Rogue Nation,2015,https://boxd.it/4IynOT,3.5,Yes,"paramount+, w/ dad, at home",2023-08-18
2023-08-19,Shiva Baby,2020,https://boxd.it/4IDLMH,4.5,Yes,"hoopla, w/ dad, w/ mom, at home",2023-08-18
2023-08-20,Fast Times at Ridgemont High,1982,https://boxd.it/4IYUiX,,,"dvd rental, library, w/ dad, w/ mom, at home",2023-08-19
2023-08-21,The Perks of Being a Wallflower,2012,https://boxd.it/4JcNDR,,,"amazon prime, at home",2023-08-20
2023-08-22,The Wind Rises,2013,https://boxd.it/4JFWmj,4,,"amc naperville 16, ghibli fest, w/ cam",2023-08-21
2023-08-23,Welcome to the Dollhouse,1995,https://boxd.it/4JRCxb,4,,"internet archive, at home",2023-08-22
2023-08-23,Porco Rosso,1992,https://boxd.it/4JYSgJ,,,"amc river east 21, ghibli fest, w/ izzy",2023-08-22
2023-08-23,Oldboy,2003,https://boxd.it/4K16JJ,,Yes,"amc river east 21, w/ izzy",2023-08-22
2023-08-26,WALL·E,2008,https://boxd.it/4KMAkt,,Yes,"virtual watch party, disney+, w/ aaliyah, w/ kelly, at home",2023-08-25
2023-08-28,Casablanca,1942,https://boxd.it/4Lnryb,,,"tivoli theater, w/ dad",2023-08-27
2023-08-29,Rebel Without a Cause,1955,https://boxd.it/4LKEQX,,,"dvd rental, library, w/ dad, at home",2023-08-28
2023-08-29,Past Lives,2023,https://boxd.it/4LO1yj,,Yes,"cried or teared up, tivoli theater, after hours film society, me time!",2023-08-28
2023-08-31,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/4Mmcpb,,Yes,"peacock, w/ dad, w/ mom, at home",2023-08-30
2023-09-01,Harry Potter and the Goblet of Fire,2005,https://boxd.it/4MvWE5,,Yes,"peacock, w/ dad, at home",2023-08-31
2023-09-01,Empire Records,1995,https://boxd.it/4MzDpt,,,"dvd rental, library, w/ dad, w/ quinn, at home",2023-08-31
2023-09-03,Caché,2005,https://boxd.it/4NegA1,,Yes,"dvd, baby's first apartment",2023-09-02
2023-09-05,The Incredibles,2004,https://boxd.it/4NPT3z,5,Yes,"amc village crossing 18, w/ claire s, w/ jadyn, w/ izzy, w/ dad, w/ mom, w/ quinn",2023-09-04
2023-09-06,Bottoms,2023,https://boxd.it/4O6Dzt,4,,"alamo drafthouse wrigleyville, w/ jadyn, w/ claire s",2023-09-05
2023-09-07,Perfect Blue,1997,https://boxd.it/4Ooji9,4.5,,"music box theater, me time!, spooky season 2023",2023-09-06
2023-09-07,Pink Flamingos,1972,https://boxd.it/4Orxw1,4,,"gene siskel film center, 35mm, w/ ross",2023-09-06
2023-09-09,Spring Breakers,2012,https://boxd.it/4P1L51,4,Yes,"music box theater, 35mm, w/ jadyn, w/ izzy, w/ claire s, w/ carmen",2023-09-09
2023-09-10,King Kong,1933,https://boxd.it/4PgdDN,4,,"dvd rental, library, for class, baby's first apartment",2023-09-09
2023-09-11,The Gold Rush,1925,https://boxd.it/4PE3rF,3.5,,"criterion channel, w/ mary, for class, baby's first apartment",2023-09-10
2023-09-11,Cocaine Cougar,2023,https://boxd.it/4PGaen,0.5,,"tubi, baby's first apartment, spooky season 2023",2023-09-10
2023-09-14,Dumb Money,2023,https://boxd.it/4QqrIh,3.5,,"amc river east 21, w/ claire s, w/ dylan, early screener",2023-09-13
2023-09-15,The Cutting Edge: The Magic of Movie Editing,2004,https://boxd.it/4QF141,3,,"youtube, for class, baby's first apartment",2023-09-14
2023-09-15,Legally Blonde,2001,https://boxd.it/4QI4dL,4,Yes,"music box theater, 35mm, drag show, w/ izzy, w/ claire s, w/ jadyn",2023-09-14
2023-09-17,A Haunting in Venice,2023,https://boxd.it/4ReKWH,2.5,,"cinemark seven bridges, w/ dad, w/ mom, w/ quinn",2023-09-16
2023-09-18,New Jack City,1991,https://boxd.it/4Rod4n,4,,"music box theater, 35mm, w/ christian",2023-09-17
2023-09-18,Bottoms,2023,https://boxd.it/4Rx1Th,4,Yes,"amc newcity 14, w/ troy, w/ nathan a, w/ aoife, w/ riley",2023-09-17
2023-09-21,M,1931,https://boxd.it/4SncyN,4,,"criterion channel, for class, baby's first apartment",2023-09-20
2023-09-22,Duel,1971,https://boxd.it/4SDdYT,3.5,,"criterion channel, baby's first apartment",2023-09-21
2023-09-24,The Rocky Horror Picture Show,1975,https://boxd.it/4T1oA7,,,"music box theater, 35mm, w/ izzy, w/ claire s, w/ shelby, w/ jadyn, spooky season 2023",2023-09-23
2023-09-24,Waiting for the Light to Change,2022,https://boxd.it/4TbPsf,4.5,Yes,"gene siskel film center, w/ cam, q&a!",2023-09-23
2023-09-28,Johnny Guitar,1954,https://boxd.it/4UoKXx,4,,"panopto (school), for class, baby's first apartment",2023-09-27
2023-09-29,The Creator,2023,https://boxd.it/4UGmWr,3,,"regal webster place, w/ hazel",2023-09-28
2023-09-30,I Vitelloni,1953,https://boxd.it/4UZ16H,4,,"criterion channel, baby's first apartment",2023-09-29
2023-10-02,Rope,1948,https://boxd.it/4VKjd1,4.5,,"internet archive, for class, baby's first apartment",2023-10-01
2023-10-03,Psycho,1960,https://boxd.it/4VZGhF,4,,"for class, w/ mary, spooky season 2023, at a friend's place",2023-10-02
2023-10-04,Mulholland Drive,2001,https://boxd.it/4WocK3,4.5,Yes,"lake theatre, me time!",2023-10-03
2023-10-05,Vertigo,1958,https://boxd.it/4WHEXR,4,Yes,"for class, w/ jadyn, w/ izzy, w/ claire s, at izzy's place",2023-10-04
2023-10-06,Near Dark,1987,https://boxd.it/4WZUfR,4,,"music box theater, w/ hazel, w/ jake, w/ benji, w/ gus, 35mm, spooky season 2023",2023-10-05
2023-10-07,Cléo from 5 to 7,1962,https://boxd.it/4Xgm61,4,,"criterion channel, w/ jadyn, baby's first apartment",2023-10-06
2023-10-09,Who's That Knocking at My Door,1967,https://boxd.it/4Y3wwB,3.5,,"amazon prime (rent), baby's first apartment",2023-10-08
2023-10-11,The Trouble with Harry,1955,https://boxd.it/4YK9zt,3.5,,"internet archive, w/ jadyn, baby's first apartment",2023-10-10
2023-10-12,Faces,1968,https://boxd.it/4YZ3Np,,,"criterion channel, baby's first apartment",2023-10-11
2023-10-13,Bride of Chucky,1998,https://boxd.it/4ZkOTB,5,Yes,"music box theater, 35mm, drag show, w/ paloma, w/ megan, w/ phia, spooky season 2023",2023-10-12
2023-10-14,The Taste of Things,2023,https://boxd.it/4ZDsZ1,4,,"amc newcity 14, ciff 2023, q&a!, w/ chris, w/ gus",2023-10-13
2023-10-15,The Descent,2005,https://boxd.it/4ZVVzR,3.5,,"amazon prime (rent), for class, baby's first apartment, spooky season 2023",2023-10-14
2023-10-16,The Boy and the Heron,2023,https://boxd.it/50jeN5,4,,"music box theater, ciff 2023, w/ mary, w/ cam, w/ dad, w/ mom, w/ dylan, w/ ashar, w/ alek",2023-10-15
2023-10-17,Only the River Flows,2023,https://boxd.it/50HjY1,3.5,,"gene siskel film center, ciff 2023, w/ cam, w/ gus",2023-10-16
2023-10-18,The Killer,2023,https://boxd.it/50YsEj,4,,"music box theater, ciff 2023, w/ cam, w/ peter, w/ ross",2023-10-17
2023-10-18,La Pointe Courte,1955,https://boxd.it/510yNv,3.5,,"hbo max (courtesy of friends), w/ jadyn, w/ carmen, at jadyn/claire's place",2023-10-17
2023-10-19,The Zone of Interest,2023,https://boxd.it/51hpSb,4,,"amc newcity 14, ciff 2023, w/ dad, w/ quinn, w/ cam, q&a!",2023-10-18
2023-10-20,All of Us Strangers,2023,https://boxd.it/51xUF5,5,,"amc newcity 14, ciff 2023, cried or teared up, w/ erin, w/ simone, w/ hope, w/ claire m, film fatales",2023-10-19
2023-10-21,Saltburn,2023,https://boxd.it/51KXS3,4,,"college theater, ciff 2023, q&a!, w/ erin, w/ simone, w/ claire m",2023-10-20
2023-10-22,Evil Does Not Exist,2023,https://boxd.it/51YQjj,,,"amc newcity 14, ciff 2023, w/ dad, w/ mom, w/ hazel, w/ cam, w/ jihan",2023-10-20
2023-10-22,Killers of the Flower Moon,2023,https://boxd.it/5295xP,4.5,,"amc newcity 14, w/ quinn, w/ cam, w/ hazel",2023-10-21
2023-10-22,Poor Things,2023,https://boxd.it/52fIsV,4.5,,"amc newcity 14, ciff 2023, w/ megan, q&a!",2023-10-21
2023-10-23,Apocalypse Now,1979,https://boxd.it/52EdJh,4.5,,"blu-ray, for class, baby's first apartment",2023-10-22
2023-10-26,Persona,1966,https://boxd.it/53oLop,4,Yes,"criterion blu-ray, for class, baby's first apartment",2023-10-25
2023-10-27,The Brood,1979,https://boxd.it/53OPb7,3.5,,"hbo max (courtesy of friends), w/ benji, spooky season 2023, at benji's place",2023-10-26
2023-10-28,The Hills Have Eyes,1977,https://boxd.it/5498lF,3.5,,"hoopla, baby's first apartment, spooky season 2023",2023-10-27
2023-10-29,Anatomy of a Fall,2023,https://boxd.it/54wLkx,4,,"music box theater, me time!",2023-10-28
2023-10-31,Rustin,2023,https://boxd.it/55mxKv,3,,"amc newcity 14, me time!, early screener",2023-10-30
2023-11-01,Cabaret,1972,https://boxd.it/55BYHN,4,,"vimeo, for class, baby's first apartment",2023-10-31
2023-11-02,Spirited Away,2001,https://boxd.it/5659UV,,Yes,"regal webster place, ghibli fest, w/ izzy, w/ jadyn, w/ claire s",2023-11-01
2023-11-03,Citizen Ruth,1996,https://boxd.it/56ofoT,4,,"paramount+, baby's first apartment",2023-11-02
2023-11-05,Election,1999,https://boxd.it/578quZ,4,,"dvd rental, library, baby's first apartment",2023-11-04
2023-11-08,Toy Story,1995,https://boxd.it/57W0i9,4,Yes,"baby's first apartment, watched while sick",2023-11-07
2023-11-09,Boyz n the Hood,1991,https://boxd.it/58klwp,4.5,Yes,"gene siskel film center, w/ hazel, for class, black harvest film festival",2023-11-08
2023-11-11,Catch Me If You Can,2002,https://boxd.it/58QaDN,4,,"netflix, w/ dad, w/ mom, at home",2023-11-10
2023-11-13,Gladiator,2000,https://boxd.it/59FKOJ,3.5,,"paramount+, for class, baby's first apartment",2023-11-12
2023-11-14,The Hunger Games,2012,https://boxd.it/59SWQ9,3,Yes,"peacock, baby's first apartment",2023-11-13
2023-11-14,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/59YGSZ,2.5,,"regal city north, early screener, w/ carmen, w/ jadyn, w/ claire s, imax",2023-11-13
2023-11-15,The War of the Worlds,1953,https://boxd.it/5aaEnT,2.5,,"amazon prime, baby's first apartment",2023-11-14
2023-11-15,War of the Worlds,2005,https://boxd.it/5ae9z3,3.5,,"netflix, baby's first apartment, for class",2023-11-14
2023-11-16,The Hurt Locker,2008,https://boxd.it/5apNrb,4,,"dvd, baby's first apartment, for class",2023-11-15
2023-11-17,The Avengers,2012,https://boxd.it/5aHL6B,3.5,Yes,"baby's first apartment, for class",2023-11-16
2023-11-17,Green Book,2018,https://boxd.it/5aK8u1,3,,"panopto (school), baby's first apartment, for class",2023-11-16
2023-11-17,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/5aO8hp,2.5,Yes,"dvd, w/ hazel, baby's first apartment",2023-11-16
2023-11-18,Marie Antoinette,2006,https://boxd.it/5b1KBN,,,"dvd rental, library, baby's first apartment",2023-11-17
2023-11-18,Priscilla,2023,https://boxd.it/5b52CP,4,,"landmark century centre, w/ izzy",2023-11-17
2023-11-19,Dream Scenario,2023,https://boxd.it/5btl7p,4,,"alamo drafthouse wrigleyville, w/ hazel",2023-11-18
2023-11-20,Saving Private Ryan,1998,https://boxd.it/5bSmVv,4,,"amc naperville 16, w/ dad, w/ mom",2023-11-19
2023-11-21,Ran,1985,https://boxd.it/5c4YIN,4.5,,"amazon prime, at home",2023-11-20
2023-11-22,Sideways,2004,https://boxd.it/5cmE45,4.5,,"dvd rental, library, at home",2023-11-21
2023-11-22,The Holdovers,2023,https://boxd.it/5crElZ,4,,"cinemark seven bridges, w/ carmen",2023-11-21
2023-11-23,Bonnie and Clyde,1967,https://boxd.it/5cGKx3,4,,"dvd rental, library, w/ dad, at home",2023-11-22
2023-11-24,Frances Ha,2012,https://boxd.it/5d47e5,4,,"netflix, w/ dad, w/ mom, at home",2023-11-23
2023-11-25,Five Nights at Freddy's,2023,https://boxd.it/5dq83h,2,,"amc naperville 16, w/ dad",2023-11-24
2023-11-27,Last Tango in Paris,1972,https://boxd.it/5e1eBX,3.5,,"dvd rental, library, at home",2023-11-26
2023-11-28,Wish,2023,https://boxd.it/5esr7P,2.5,,"cinemark cantera, w/ aaliyah, w/ kelly",2023-11-26
2023-11-29,Ace in the Hole,1951,https://boxd.it/5eQOs5,4,,"pluto tv, w/ dad, at home",2023-11-28
2023-12-01,Prince of Broadway,2008,https://boxd.it/5fp7pR,4,,at home,2023-11-30
2023-12-02,Godzilla Minus One,2023,https://boxd.it/5fQa97,4,,"showplace icon roosevelt, w/ hazel",2023-12-01
2023-12-03,Tangerine,2015,https://boxd.it/5gbBuj,4.5,Yes,"blu-ray, w/ izzy, baby's first apartment",2023-12-02
2023-12-04,Poison,1991,https://boxd.it/5gqcRx,4,,"amazon prime, baby's first apartment",2023-12-03
2023-12-04,Carol,2015,https://boxd.it/5gFcj1,3.5,,"netflix, virtual watch party, w/ skyler, at home, w/ matt o",2023-12-03
2023-12-05,Some Like It Hot,1959,https://boxd.it/5gRdI1,4,,"hbo max, at home",2023-12-04
